,title,final_price,list_price,bedrooms,bathrooms,sqft,parking,description,mls,type,full_link,full_address,lat,long,city_district
2163,"88 Newlands Ave, Toronto (E4743116) | Zoocasa",720000,"$695,000",3,2,N/A sq. ft.,3,"Great All Brick Starter Home Within Walking Distance To Warden Subway. Bright And Cheery, 3 Bedrooms, Freshly Painted Thru-Out, Updates Include New 4-Piece Bath, Laminate Flooring, & Broadloom, Newer Furnace & Roof. Separate Side Entrance To A Large Family Rec Room, Extra Bedroom And A 1-Piece Bath. Well Maintained Front And Rear Yard, Parking For Up To Three Cars. Conveniently Located To All Amenities Including Schools And Shopping. Amazing Value!",E4743116,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6793656-88-newlands-ave-toronto-on-m1l1r9-vow,"88 Newlands Ave, Toronto , Ontario, Canada",43.7092014,-79.2735208,
2164,"211 Three Valleys Dr, Toronto (C4742815) | Zoocasa",1035000,"$1,100,000",4,2,N/A sq. ft.,4,"A Rare Opportunity To Own Property In One Of Toronto's Most Sought After Neighbourhoods. This Beautiful Semi-Det.Is Located On A Quiet Tree-Lined Cul-De-Sac, Backing On To 95 Ft Wide Of Private Ravine And The Don River. Enjoy The Feel Of Country Living W/O The Drive Right In The Heart Of The City! Recently Updated And Newly Painted Throughout. Amazing Family Neighbourhood & Walking Distance To Top-Rated Three Valleys Public School With Daycare.",C4742815,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6793105-211-three-valleys-dr-toronto-on-m3a3l7-vow,"211 Three Valleys Dr, Toronto , Ontario, Canada",43.7449512,-79.3364197,
2165,"81 Scarboro Beach Blvd, Toronto (E4742652) | Zoocasa",1225000,"$1,199,000",3,2,N/A sq. ft.,1,"Imagine Living In The Heart Of The Beach, South Of Queen. Immaculately Maintained Home. Complete Basement Renovation 2016 With State Of The Art On-Demand Gas Hot Water Heating By Navien, Radiant Heated Bathroom Floor, Ceramic And Laminate Floors, Sump Pump And Pvc Drains To The Street. Wiring Replaced 2016, Upstairs Bathroom Renovated 2006, Vinyl Windows And Sliding Glass Patio Doors 2008, Roof Shingles Dec.2011, Large Deck 2014 & Fully Fenced Back Yard.",E4742652,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6792510-81-scarboro-beach-blvd-toronto-on-m4e2w9-vow,"81 Scarboro Beach Blvd, Toronto , Ontario, Canada",43.6702713,-79.2927946,
2166,"521 - 10 Gateway Blvd, Toronto (C4741620) | Zoocasa",385000,"$399,000",2,2,1000–1199 sq. ft.,1,"Get Home To Gateway! This Spacious Family Unit In Vibrant Flemingdon Park Has Over 1100 Sqft Of Living Space For Your Growing Family. Freshly Painted & Manicured, This Unit Is Move-In Ready! Features 2 Spacious Bedrooms, 2 Bathrooms, And The Sizable Kitchen Of Your Dreams! Steps To All Amenities Including Costco, Schools, Science Centre, Aga Khan Museum, Transit & Future Lrt At Eglinton.",C4741620,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6790364-521-10-gateway-blvd-toronto-on-m3c3a1-vow," 10 Gateway Blvd, Toronto , Ontario, Canada",43.7098214,-79.3326132,
2167,"59 Portico Dr, Toronto (E4740123) | Zoocasa",799900,"$799,900",3,2,N/A sq. ft.,1,"Pride Of Ownership!!! This One Owner Home In Fantastic Location Of Scarborough, Close To Centenary Hospital, Scarborough Town Center, & 401! Beautiful 3 Bdrm, 1 Car Bungalow Has Been Owned By The Same Family Since 1965. Beautiful Gleaming Hardwood Floors Throughout The Main Floor Except Kitchen. Home Features Metal Roof With A 50 Year Warranty. Repla Windows That Tilt & Swing In 3 Positions. No Neighbours Behind For Added Privacy.",E4740123,Detached,https://www.zoocasa.com/toronto-on-real-estate/6787178-59-portico-dr-toronto-on-m1g3r5-vow,"59 Portico Dr, Toronto , Ontario, Canada",43.7799542,-79.21923699999999,
2168,"35 Dynevor Rd, Toronto (W4739897) | Zoocasa",816000,"$728,800",3,2,N/A sq. ft.,0,"Prime Mid-Town Living!Stunning Detached 3 Bdrm Home In Very Desirable Area. Huge 175Ft Lot.Spacious & Bright! Open Concept Living/Dining Area + Brick Fireplace. Immaculate Fam Size Kitchen W/ Granite Counter/Tiled Backsplash, Lots Of Natural Light. Beautiful Sunroom With W/O To Backyard Oasis! *Coveted Main Flr Bthrm!*Updated Staircase Leads To 3 Bdrms W/ Tons Of Storage. Freshly Painted! Updated Porch-Gives Home Major Curb Appeal!.Bsmt Walk Up W/Sep Entrance",W4739897,Detached,https://www.zoocasa.com/toronto-on-real-estate/6786771-35-dynevor-rd-toronto-on-m6e3w7-vow,"35 Dynevor Rd, Toronto , Ontario, Canada",43.6909986,-79.4500205,
2169,"409 - 510 King St E, Toronto (C4739752) | Zoocasa",872500,"$849,500",2,1,900–999 sq. ft.,1,"Take The 3D Virtual Tour. One-Of-A-Kind 2 Bedroom + Den Loft Complete With Polished Concrete Floors And Over 1,400 Square Feet Of Indoor/Outdoor Space. Tucked Away From King Street With10 Ft. Ceilings, Floor-To-Ceiling Windows, Granite Counters, And Large Den With Built-In Workspace And Storage. Ideal Parking On P1 Across From Elevator. Massive Terrace (Approx. 450S.F.) With Bbq Hookup, West Facing For Afternoon And Evening Sun. Perfect For Entertaining.",C4739752,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6786230-409-510-king-st-e-toronto-on-m5a1m1-vow," 510 King St E, Toronto , Ontario, Canada",43.656397,-79.3572863,
2170,"203 - 101 Hammersmith Ave, Toronto (E4739462) | Zoocasa",853000,"$859,000",3,2,1200–1399 sq. ft.,1,"Charming Contemporary 3 Level Townhouse In The Heart Of The Beach(Es) And South Of Queen! This Sun Filled, Well Laid Out Living Space Is Fully Renovated And Appointed With 2 Outdoor Terraces, Luxury Finishes, Custom Built-Ins, Engineered Hardwood Floors & Skylight. The Homes Location Concedes True Beach Living As You Are Steps To The Beach, Balmy Beach Club, Bike Path, Board Walk, Grocery, Specialty Shops, Restaurants. Transit-Minutes To Downtown.",E4739462,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6785542-203-101-hammersmith-ave-toronto-on-m4e2w3-vow," 101 Hammersmith Ave, Toronto , Ontario, Canada",43.6708862,-79.2942705,
2171,"2004 - 20 Thomas Riley Rd W, Toronto (W4739371) | Zoocasa",592000,"$618,000",2,2,700–799 sq. ft.,1,"Amazing Location! 100% Transit Score At 10 Min/750 Meters To New Kipling Hub. High Floor Bright Corner Unit 773 Sqft. 2 Bed/2 Bath Un-Obstructed Amazing Ne Views, Lots Of Natural Sunlight! Great Floor Plan No Waste Space. Never Rented, Mint Condition, All Baseboards And Walls Painted With Sherwin Williams. Leed Certified 2018. Incl. Kitchen Island, 1 Parking/ 1 Largest Locker In Bldg 70 Sq.Ft. Matterport 3D Avail In Virtual Tour Link Above!",W4739371,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6785201-2004-20-thomas-riley-rd-w-toronto-on-m9b0c3-vow," 20 Thomas Riley Rd W, Toronto , Ontario, Canada",43.634589,-79.54105469999999,
2172,"88 Elise Terr, Toronto (C4739107) | Zoocasa",900000,"$849,900",4,3,N/A sq. ft.,3,"Stunning 4-Bedroom Raised Bungalow In Highly Desirable Location! Spacious Living/Dining Room W/ Big Windows And Crown Moulding Adjacent To A Beautiful And Bright Upgraded Eat-In Kitchen (2017). Boasts A Unique 3-Bedroom Bsmt (No Retrofit Status). Bright Sunny South Exposure On Large Lot. Steps To Bathurst/Steeles, Ttc, Shops, Schools, Parks, One Bus To Subway/York U.",C4739107,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6784610-88-elise-terr-toronto-on-m2r2x1-vow,"88 Elise Terr, Toronto , Ontario, Canada",43.7896662,-79.4420772,
2173,"9 Brett Ave, Toronto (C4738850) | Zoocasa",1250000,"$1,249,000",3,3,N/A sq. ft.,2,"Stunning Bungalow In Highly Desirable Clanton Park, Completely Upgraded, Gorgeous Kitchen With Massive Island Perfect For Any Chef! Granite Cntrs,Cherry Wood Cabinetry,Tumbled Marble B/Splash, Brazilian Jatoba Hdwd Flrs, Gas Fireplace. Terrific Layout, Huge Departed Master With Ensuite. Finished Bsmt With Rec Room 2 Separate Bedrooms Above Grade Windows, Separate Enterance, Tons Of Storage. Close To All Amenities To Ttc,Subway,401,Schools Etc",C4738850,Detached,https://www.zoocasa.com/toronto-on-real-estate/6783878-9-brett-ave-toronto-on-m3h2w5-vow,"9 Brett Ave, Toronto , Ontario, Canada",43.74270260000001,-79.4506665,
2174,"3211 - 5 Mariner Terr, Toronto (C4738851) | Zoocasa",725000,"$709,888",1,1,700–799 sq. ft.,1,"Welcome To Harbour View Estates. Upgraded Higher Floor Modern 1 Bed+ Den. Features Breathtaking Southeast Skyline And Waterfront Views. No Expense Spared On Updating. Including A Completely Remodeled Kitchen With Backsplash, Updated Engineered Hardwood Throughout. New Designer Light Fixtures And New Window Coverings. Steps To Harbourfront, C.N. Tower, Rogers Centre, Scotiabank Arena, Union Station, Underground P.A.T.H., Financial & Entertainment Districts.",C4738851,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6783848-3211-5-mariner-terr-toronto-on-m5v3v6-vow," 5 Mariner Terr, Toronto , Ontario, Canada",43.6397355,-79.3904175,
2175,"610 - 5162 Yonge St S, Toronto (C4738708) | Zoocasa",621000,"$549,000",1,1,500–599 sq. ft.,1,"Location, Location,Location, Gibson Square South Tower. One Bdrm, South View,New Paint.Modern Kitchen W/Granite Counter,Direct Access To North York Center Subway Station, Close Walk To Empress Walk Shops, Library, Loblaws, Movies, Restaurants & So Much More! Building Next To Park! Professional Gym, Indoor Pool, Party/Meeting Rms, Theater & Card Rms, 24 Hrs Concierge & Security System. Roof Top Garden. S/S Fridge, S/S Stove, S/S Built-In Dishwasher, Microwave",C4738708,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6783729-610-5162-yonge-st-s-toronto-on-m2n5p6-vow," 5162 Yonge St S, Toronto , Ontario, Canada",43.7696635,-79.413783,
2176,"137 Spruce St, Toronto (C4737692) | Zoocasa",1000000,"$1,099,000",2,2,N/A sq. ft.,1,"Absolutely Charming Cabbagetown Victorian Sitting Proudly On A Corner Lot At The Top Of One Of Cabbagetown's Most Desireable Streets. Exterior Exudes The Character Of A Vintage Storefront While Plenty Of Windows Create An Open And Sun Filled Interior. 2 Bedrooms, 2 Baths Plus A Private 3rd Floor Loft/Bdrm With Juliette And Wall To Wall Windows. Delightful Enclosed Backyard. This Warm And Attractive Home Will Inspire Your Creative Imagination.",C4737692,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6781293-137-spruce-st-toronto-on-m5a2j6-vow,"137 Spruce St, Toronto , Ontario, Canada",43.6646287,-79.3605934,
2177,"2514 - 155 Legion Rd N, Toronto (W4738164) | Zoocasa",599000,"$499,000",1,2,800–899 sq. ft.,2,"2-Storey Loft By The Lake! Gorgeous 1 Bed + Den, Open Concept Layout Features Floor To Ceiling Windows, Large Balcony With Beautiful Lake Views, Breakfast Island, Quartz Counters, Appliances, Upgraded Flooring 2 Parking Spaces Conveniently Situated On Martin Goodman Waterfront Trail And Just Steps To Transit (Ttc & Mimico Go) & Minutes To Qew/Gardiner, Retail & More! Upgraded Light Fixtures Incl Extra Kitchen Track Lighting. Large Walk-In Closet.",W4738164,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6781199-2514-155-legion-rd-n-toronto-on-m8y0a7-vow," 155 Legion Rd N, Toronto , Ontario, Canada",43.6237825,-79.488316,
2178,"305 - 301 Prudential Dr, Toronto (E4737580) | Zoocasa",375000,"$379,998",2,1,900–999 sq. ft.,1,"Stunning Sun Filled Condo Suite In A Very Desirable Location In The Heart Of Scarborough. Conveniently Located, Steps To Ttc, Next To Lawrence Rt Subway, Close To Freshco, 401, Hospital, Shopping, School, Worship Places, Scarb Town Centre. S Facing Balconies W/Green View, Lots Of Sunlight. Gym, Pool, Sauna.",E4737580,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6781165-305-301-prudential-dr-toronto-on-m1p4v3-vow," 301 Prudential Dr, Toronto , Ontario, Canada",43.7498989,-79.2685917,
2179,"119E - 30 Fashion Roseway, Toronto (C4737713) | Zoocasa",535850,"$539,900",2,1,800–899 sq. ft.,1,"Rare Hidden Gem! Over 860 Sq.Ft. 2-Br Condo With Private Walk-Out Patio Overlooking Park-Like Courtyard. Well Maintained, Quiet & Peaceful Low Rise Building Surrounded By Parks. 9' Ceilings (Only On Ground Floor Units). Renovated Kitchen (Late 2016) & Bath (2020), Freshly Painted. Walk To Subway, Bayview Village, Parks & Ymca. In Excellent School Districts. All-Inclusive Condo Fees (All Utilities & Cable Tv). Unbeatable Value/Investment In Prime Location!",C4737713,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6781114-119e-30-fashion-roseway-toronto-on-m2n6b4-vow," 30 Fashion Roseway, Toronto , Ontario, Canada",43.7627828,-79.3926102,
2180,"407 - 2365 Kennedy Rd W, Toronto (E4738068) | Zoocasa",445000,"$469,000",2,2,1000–1199 sq. ft.,2,It's All About Location! Bright & Spacious 2 Bedroom Condo Apartment. Updated Hardwood Floor Throughout (2020). Freshly Painted Bright Unit With Large Balcony. Renovated Building W/Rooftop Gardens. Steps From: Ttc; Shopping (Agincourt Mall); Golf Course; Library; Hwy 401; Go Station; Schools. Utilities Plus $100 Worth Cable Tv Included In Maintenance! 2 Smart Tv's And Sound Systems Are Included! Electric Fireplace And Storage Cabinet Included!,E4738068,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6781104-407-2365-kennedy-rd-w-toronto-on-m1t3s6-vow," 2365 Kennedy Rd W, Toronto , Ontario, Canada",43.7853574,-79.2884961,
2181,"3 - 119 Omni Dr, Toronto (E4736990) | Zoocasa",483000,"$499,900",2,2,1000–1199 sq. ft.,1,Well Maintained 2 Bdrm Tridel Built Bungalow Townhouse Nestled In A Gated Community. Just Steps From The Scarborough Town Centre. Prime Location Close To All Amenities. This Community Is Staffed With 24 Hour Security & A Wide Range Of Building Amenities. The Unit Is Fully Painted From Top To Bottom. Must Be Seen!,E4736990,Condo Townhouse,https://www.zoocasa.com/toronto-on-real-estate/6779341-3-119-omni-dr-toronto-on-m1p5a6-vow," 119 Omni Dr, Toronto , Ontario, Canada",43.7713874,-79.26088419999999,
2182,"2 Fairfield Rd, Toronto (C4736935) | Zoocasa",1310004,"$1,450,000",3,4,N/A sq. ft.,2,"Fabulous Fairfield! Gorgeous & Renovated 3 +1 Bedroom, 4 Bath Home On A Coveted Street & Neighbourhood! Bigger Than It Looks (1,468 Sq.Ft + Lower Level 842 Sq.Ft.) Over $170K In Recent Improvements: Reno'd Chef's Kitchen With 2 Cooking Areas & Centre Island*4 Reno'd Baths Incl. Main Flr Powder Rm & Master Ensuite*2 Gas Fireplaces*Separate Entrance To Lower Level W/ Family Room (7' Ceiling Height),4th Bedroom/Office & 4 Piece Bath*Potential Nanny/Income Suite!",C4736935,Semi-Detached,https://www.zoocasa.com/toronto-on-real-estate/6779337-2-fairfield-rd-toronto-on-m4p1t1-vow,"2 Fairfield Rd, Toronto , Ontario, Canada",43.7110804,-79.3881945,
2183,"210 - 68 Grangeway Ave, Toronto (E4735918) | Zoocasa",580000,"$599,000",2,2,900–999 sq. ft.,1,"Fully Upgraded - Bright & Spacious 2 Bedroom Condo! Rarely Offered Corner Suite Unit-Almost 1000 Sq Ft Of Living Space+Balcony+160 Sq Ft. Terrace. Upgraded Kitchen With Breakfast Bar, Quartz Counters & Added Storage. Large Living & Dining Room! Huge Master Bed With Walk-In Closet & 4Pc Ensuite. Split Bedrooms For Added Privacy. Upgraded Mirrored Closets W/ Built-In Shelves In Large Foyer & Bedrooms. Shows Like A Model Home!",E4735918,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6776859-210-68-grangeway-ave-toronto-on-m1h0a1-vow," 68 Grangeway Ave, Toronto , Ontario, Canada",43.77372769999999,-79.2496081,
2184,"1106 - 5 Massey Sq, Toronto (E4735544) | Zoocasa",310000,"$339,900",1,1,700–799 sq. ft.,1,"Spacious 1 Bedroom Condo In Crescent Town, Walk Out To Large Balcony Facing East To Green Parkland. Includes High End Bosch Washer Dryer, Whirlpool Range, Fresh Paint Updated Tile Floors 5 Min Walk To Subway, Close To Go Train, Golf Course Great Value!!!",E4735544,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6775263-1106-5-massey-sq-toronto-on-m4c5l6-vow," 5 Massey Sq, Toronto , Ontario, Canada",43.6961831,-79.2929566,
2185,"4 Greenock Ave, Toronto (E4735323) | Zoocasa",775000,"$799,000",3,2,N/A sq. ft.,4,"Classic 3+1 Bedroom Brick Bungalow In Quiet Family Area, Close To Parks, Schools And Major Roads.Freshly Painted Throughout, Hardwood Floors In Living/Dining Room & Main Floor Bdrms. Comfortable Living Room W/Gas Fireplace. Large Kitchen, Closets In Each Bedroom, Big Deck For Summer Entertaining. Large Rec Room And Powder Room In Lower Level, Plenty Of Storage. Private Drive, Garage. Perfect House For Family In Friendly Neighbourhood. Other Is Storage Room",E4735323,Detached,https://www.zoocasa.com/toronto-on-real-estate/6774082-4-greenock-ave-toronto-on-m1g2z6-vow,"4 Greenock Ave, Toronto , Ontario, Canada",43.7721381,-79.21905459999999,
2186,"10 Hannaford St, Toronto (E4734597) | Zoocasa",795000,"$789,900",2,2,1100–1500 sq. ft.,0,"Spectacular!!! Stunning!!! Must Be Seen!!! Thousands Spent. Stylish Loft. Large Kitchen, Open Main Floor Concept With A Floating Staircase, Hardwood And Ceramic Flooring Throughout, Finished Basement And Much Much More!!! Steps To Ttc, Shops, Ymca, Restaurants And Schools.",E4734597,Att/Row/Twnhouse,https://www.zoocasa.com/toronto-on-real-estate/6773354-10-hannaford-st-toronto-on-m4e3g7-vow,"10 Hannaford St, Toronto , Ontario, Canada",43.6807322,-79.29175939999999,
2187,"6 Penzance Dr, Toronto (E4734431) | Zoocasa",785000,"$790,000",3,2,N/A sq. ft.,4,Opportunity Is Knocking In The Heart Of The Wonderful Bendale Community. Welcome To A Lovingly Maintained Solid Home Owned By The Same Family For Over 50 Years. Perfectly Situated On A Quiet Street And A Premium Private Lot. There Is A Separate Entrance To The Finished Basement With Above Grade Windows. The Original Strip Hardwood Flooring Is In Good Condition. Excellent Investment Potential For The Creative Buyer.,E4734431,Detached,https://www.zoocasa.com/toronto-on-real-estate/6773347-6-penzance-dr-toronto-on-m1k4z5-vow,"6 Penzance Dr, Toronto , Ontario, Canada",43.7471347,-79.25675129999999,
2188,"4902 - 1 Bloor St E, Toronto (C4734579) | Zoocasa",770000,"$780,000",1,1,500–599 sq. ft.,0,"Live In Toronto's Iconic ""One Bloor"" By Great Gulf & Hariri Pontarini Architects. East Exposure One Bedroom Unit, Apprx 535 Sq.Ft + Balcony. High Floor With Beautiful Panoramic East Lake & City View. High End Finishes With Ideal Floor Plan & Fabulous Amenities. Most Desirable Location, Direct Access To 2 Subway Lines, Walk To U Of T Campus, Royal Ontario Museum, Upscale Restaurants, Cafes, Designer On Bloor St 7 Yorkville. Holt Renfrew, Prada, & More",C4734579,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6773102-4902-1-bloor-st-e-toronto-on-m4w1a9-vow," 1 Bloor St E, Toronto , Ontario, Canada",43.6697472,-79.38588709999999,
2189,"707 - 14 York St, Toronto (C4734862) | Zoocasa",595500,"$549,990",1,1,500–599 sq. ft.,0,"Very Spacious One Bed + Study W/ Over $45K In Upgrades Including: New Engineered Hardwood Floor, New Pot Lights And Dimmers, Smartphone-Controlled Bedroom Chandelier & Window Coverings, Stationary High-Top/Low-Top Hybrid Island With Quartz Countertop,Custom Painted Doors, Custom Built Walk-In Closet And Newly Installed Balcony Flooring. The Unit Also Boasts Well Maintained Integrated Appliances In Kitchen And An Amazing West View From Xlarge Balcony!",C4734862,Condo Apt,https://www.zoocasa.com/toronto-on-real-estate/6773067-707-14-york-st-toronto-on-m5j2z2-vow," 14 York St, Toronto , Ontario, Canada",43.6418503,-79.3822455,
